# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2019-03-05T00:00:00.0
# Date end (ISO 8601): 2019-03-22T00:00:00.0
# Latitude (positive North, ISO 19115): 36.6440
# Longitude (positive East, ISO 19115): 113.6419
# Altitude (m): 728.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2024-11-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-03-10T18:15:00.0/2019-03-10T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T18:30:00.0/2019-03-10T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T18:45:00.0/2019-03-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T19:00:00.0/2019-03-10T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T19:15:00.0/2019-03-10T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T19:30:00.0/2019-03-10T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T19:45:00.0/2019-03-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T20:00:00.0/2019-03-10T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T20:15:00.0/2019-03-10T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T20:30:00.0/2019-03-10T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T20:45:00.0/2019-03-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T21:00:00.0/2019-03-10T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T21:15:00.0/2019-03-10T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T21:30:00.0/2019-03-10T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T21:45:00.0/2019-03-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T22:00:00.0/2019-03-10T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T22:15:00.0/2019-03-10T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T22:30:00.0/2019-03-10T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T22:45:00.0/2019-03-10T23:00:00.0;6.3539;1.9093;0.3012;1.6081;8.2473;1.9093;0.3012;1.6081;8.2473;0.6000
2019-03-10T23:00:00.0/2019-03-10T23:15:00.0;24.1361;9.9943;3.7975;6.1967;51.5981;9.9943;3.7975;6.1967;51.5981;0.8000
2019-03-10T23:15:00.0/2019-03-10T23:30:00.0;41.9726;21.3836;11.1034;10.2802;90.1812;21.3836;11.1034;10.2802;90.1812;1.0000
2019-03-10T23:30:00.0/2019-03-10T23:45:00.0;59.5689;34.2931;20.6419;13.6511;119.0478;34.2931;20.6419;13.6511;119.0478;1.0000
2019-03-10T23:45:00.0/2019-03-11T00:00:00.0;76.8499;47.8917;31.4134;16.4783;140.7953;47.8917;31.4134;16.4783;140.7953;1.0000
2019-03-11T00:00:00.0/2019-03-11T00:15:00.0;93.7416;61.9059;43.1696;18.7363;158.7603;61.9059;43.1696;18.7363;158.7603;1.0000
2019-03-11T00:15:00.0/2019-03-11T00:30:00.0;110.1714;76.0875;55.6445;20.4430;174.2292;76.0875;55.6445;20.4430;174.2292;1.0000
2019-03-11T00:30:00.0/2019-03-11T00:45:00.0;126.0692;90.0796;68.2441;21.8355;186.7976;90.0796;68.2441;21.8355;186.7976;1.0000
2019-03-11T00:45:00.0/2019-03-11T01:00:00.0;141.3669;103.7308;80.7595;22.9712;197.1734;103.7308;80.7595;22.9712;197.1734;1.0000
2019-03-11T01:00:00.0/2019-03-11T01:15:00.0;155.9990;116.9215;93.0311;23.8904;205.8556;116.9215;93.0311;23.8904;205.8556;1.0000
2019-03-11T01:15:00.0/2019-03-11T01:30:00.0;169.9028;129.5524;104.9275;24.6249;213.1963;129.5524;104.9275;24.6249;213.1963;1.0000
2019-03-11T01:30:00.0/2019-03-11T01:45:00.0;183.0190;141.5385;116.3363;25.2022;219.4490;141.5385;116.3363;25.2022;219.4490;1.0000
2019-03-11T01:45:00.0/2019-03-11T02:00:00.0;195.2913;152.8061;127.1603;25.6458;224.8016;152.8061;127.1603;25.6458;224.8016;1.0000
2019-03-11T02:00:00.0/2019-03-11T02:15:00.0;206.6672;163.2907;137.3153;25.9754;229.3976;163.2907;137.3153;25.9754;229.3976;1.0000
2019-03-11T02:15:00.0/2019-03-11T02:30:00.0;217.0980;172.9351;146.7283;26.2068;233.3496;172.9351;146.7283;26.2068;233.3496;1.0000
2019-03-11T02:30:00.0/2019-03-11T02:45:00.0;226.5391;181.6898;155.3465;26.3432;236.7622;181.6898;155.3465;26.3432;236.7622;0.7000
2019-03-11T02:45:00.0/2019-03-11T03:00:00.0;234.9501;189.5119;163.1370;26.3749;239.7365;187.9547;157.7216;30.2331;231.8590;0.9667
2019-03-11T03:00:00.0/2019-03-11T03:15:00.0;242.2951;196.2252;169.6040;26.6212;241.6884;174.0814;104.5161;69.5653;149.2504;1.0000
2019-03-11T03:15:00.0/2019-03-11T03:30:00.0;248.5426;201.7965;174.6975;27.0990;242.6891;164.3554;69.2946;95.0608;96.2731;1.0000
2019-03-11T03:30:00.0/2019-03-11T03:45:00.0;253.6658;206.3331;178.8098;27.5233;243.3846;180.3982;100.8273;79.5709;137.1123;1.0000
2019-03-11T03:45:00.0/2019-03-11T04:00:00.0;257.6430;209.8136;181.9318;27.8818;243.8107;185.3265;105.3225;80.0040;141.1742;1.0000
2019-03-11T04:00:00.0/2019-03-11T04:15:00.0;260.4571;212.2190;184.0261;28.1930;243.9517;188.2448;107.9853;80.2595;143.1284;1.0000
2019-03-11T04:15:00.0/2019-03-11T04:30:00.0;262.0962;213.5376;185.0802;28.4574;243.8136;194.1081;120.7056;73.4025;159.0088;1.0000
2019-03-11T04:30:00.0/2019-03-11T04:45:00.0;262.5532;213.7628;185.0889;28.6739;243.3991;188.4560;105.4825;82.9735;138.7117;1.0000
2019-03-11T04:45:00.0/2019-03-11T05:00:00.0;261.8263;212.8937;184.0526;28.8411;242.7067;177.7345;80.8601;96.8745;106.6226;1.0000
2019-03-11T05:00:00.0/2019-03-11T05:15:00.0;259.9187;210.9347;181.9778;28.9569;241.7300;177.5142;84.2055;93.3086;111.8654;1.0000
2019-03-11T05:15:00.0/2019-03-11T05:30:00.0;256.8386;207.8955;178.8768;29.0188;240.4580;157.6392;51.8521;105.7871;69.6954;1.0000
2019-03-11T05:30:00.0/2019-03-11T05:45:00.0;252.5993;203.7914;174.7675;29.0238;238.8745;172.5212;84.8216;87.6996;116.0203;1.0000
2019-03-11T05:45:00.0/2019-03-11T06:00:00.0;247.2189;198.6427;169.6743;28.9684;236.9573;165.8352;78.6480;87.1873;109.9181;1.0000
2019-03-11T06:00:00.0/2019-03-11T06:15:00.0;240.7207;192.3808;163.1891;29.1917;234.0461;150.7066;63.2671;87.4395;90.3676;1.0000
2019-03-11T06:15:00.0/2019-03-11T06:30:00.0;233.1326;185.0320;155.3611;29.6709;230.0670;129.8232;32.4984;97.3249;48.3098;1.0000
2019-03-11T06:30:00.0/2019-03-11T06:45:00.0;224.4870;176.7246;146.6815;30.0431;225.5735;147.7198;68.2777;79.4421;105.0428;1.0000
2019-03-11T06:45:00.0/2019-03-11T07:00:00.0;214.8212;167.4998;137.2063;30.2935;220.4892;143.7541;73.2203;70.5338;117.6683;1.0000
2019-03-11T07:00:00.0/2019-03-11T07:15:00.0;204.1766;157.4053;127.0010;30.4043;214.7208;97.5320;30.8587;66.6734;51.6410;1.0000
2019-03-11T07:15:00.0/2019-03-11T07:30:00.0;192.5989;146.4954;116.1420;30.3534;208.1547;105.0669;31.3477;73.7192;56.2752;1.0000
2019-03-11T07:30:00.0/2019-03-11T07:45:00.0;180.1377;134.8333;104.7196;30.1137;200.6520;65.2352;10.8218;54.4134;20.4121;1.0000
2019-03-11T07:45:00.0/2019-03-11T08:00:00.0;166.8466;122.4918;92.8393;29.6526;192.0402;63.4983;4.4672;59.0311;9.2160;1.0000
2019-03-11T08:00:00.0/2019-03-11T08:15:00.0;152.7825;109.5555;80.6244;28.9311;182.0999;72.1490;25.0346;47.1144;57.4437;1.0000
2019-03-11T08:15:00.0/2019-03-11T08:30:00.0;138.0059;96.1232;68.2193;27.9038;170.5435;60.6450;14.0098;46.6352;34.3992;1.0000
2019-03-11T08:30:00.0/2019-03-11T08:45:00.0;122.5799;82.3131;55.7960;26.5171;156.9861;46.5108;11.8451;34.6657;34.2537;1.0000
2019-03-11T08:45:00.0/2019-03-11T09:00:00.0;106.5709;68.2731;43.5690;24.7042;140.9167;66.0392;39.2547;26.7844;127.6646;1.0000
2019-03-11T09:00:00.0/2019-03-11T09:15:00.0;90.0474;54.2129;31.8033;22.4096;121.6007;54.2129;31.8033;22.4096;121.6007;1.0000
2019-03-11T09:15:00.0/2019-03-11T09:30:00.0;73.0803;40.4278;20.9550;19.4728;98.5071;40.4278;20.9550;19.4728;98.5071;1.0000
2019-03-11T09:30:00.0/2019-03-11T09:45:00.0;55.7425;27.4008;11.7605;15.6403;72.1030;27.0176;11.3992;15.6184;69.5275;1.0000
2019-03-11T09:45:00.0/2019-03-11T10:00:00.0;38.1081;15.7909;4.8879;10.9030;43.1468;10.5157;0.9458;9.5699;7.3389;0.8667
2019-03-11T10:00:00.0/2019-03-11T10:15:00.0;20.2529;6.5351;1.0505;5.4846;16.2071;3.9082;0.0017;3.9065;0.0262;0.5000
2019-03-11T10:15:00.0/2019-03-11T10:30:00.0;3.5180;0.8440;0.0352;0.8087;1.0999;0.5047;0.0001;0.5047;0.0018;0.6667
2019-03-11T10:30:00.0/2019-03-11T10:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T10:45:00.0/2019-03-11T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T11:00:00.0/2019-03-11T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T11:15:00.0/2019-03-11T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T11:30:00.0/2019-03-11T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T11:45:00.0/2019-03-11T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T12:00:00.0/2019-03-11T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T12:15:00.0/2019-03-11T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T12:30:00.0/2019-03-11T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T12:45:00.0/2019-03-11T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T13:00:00.0/2019-03-11T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T13:15:00.0/2019-03-11T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T13:30:00.0/2019-03-11T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T13:45:00.0/2019-03-11T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T14:00:00.0/2019-03-11T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T14:15:00.0/2019-03-11T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T14:30:00.0/2019-03-11T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T14:45:00.0/2019-03-11T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T15:00:00.0/2019-03-11T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T15:15:00.0/2019-03-11T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T15:30:00.0/2019-03-11T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T15:45:00.0/2019-03-11T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T16:00:00.0/2019-03-11T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T16:15:00.0/2019-03-11T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T16:30:00.0/2019-03-11T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T16:45:00.0/2019-03-11T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T17:00:00.0/2019-03-11T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T17:15:00.0/2019-03-11T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T17:30:00.0/2019-03-11T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T17:45:00.0/2019-03-11T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T18:00:00.0/2019-03-11T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T18:15:00.0/2019-03-11T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T18:30:00.0/2019-03-11T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T18:45:00.0/2019-03-11T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T19:00:00.0/2019-03-11T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T19:15:00.0/2019-03-11T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T19:30:00.0/2019-03-11T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T19:45:00.0/2019-03-11T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T20:00:00.0/2019-03-11T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T20:15:00.0/2019-03-11T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T20:30:00.0/2019-03-11T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T20:45:00.0/2019-03-11T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T21:00:00.0/2019-03-11T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T21:15:00.0/2019-03-11T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T21:30:00.0/2019-03-11T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T21:45:00.0/2019-03-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T22:00:00.0/2019-03-11T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T22:15:00.0/2019-03-11T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T22:30:00.0/2019-03-11T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T22:45:00.0/2019-03-11T23:00:00.0;7.9019;2.3838;0.3912;1.9926;9.6516;2.3838;0.3912;1.9926;9.6516;0.5333
2019-03-11T23:00:00.0/2019-03-11T23:15:00.0;25.8609;11.1531;4.6874;6.4658;59.3339;11.1531;4.6874;6.4658;59.3339;0.8000
2019-03-11T23:15:00.0/2019-03-11T23:30:00.0;43.6926;23.7952;14.1893;9.6059;110.5336;23.7952;14.1893;9.6059;110.5336;1.0000
2019-03-11T23:30:00.0/2019-03-11T23:45:00.0;61.2828;38.2766;26.9698;11.3068;151.0445;38.2766;26.9698;11.3068;151.0445;1.0000
2019-03-11T23:45:00.0/2019-03-12T00:00:00.0;78.5563;53.5784;41.8307;11.7477;183.2475;53.5784;41.8307;11.7477;183.2475;1.0000
2019-03-12T00:00:00.0/2019-03-12T00:15:00.0;95.4393;68.4856;56.2309;12.2547;203.1668;68.4856;56.2309;12.2547;203.1668;1.0000
2019-03-12T00:15:00.0/2019-03-12T00:30:00.0;111.8592;82.6441;69.2083;13.4358;213.4157;82.6441;69.2083;13.4358;213.4157;1.0000
2019-03-12T00:30:00.0/2019-03-12T00:45:00.0;127.7459;96.5374;82.0305;14.5069;221.5357;96.5374;82.0305;14.5069;221.5357;1.0000
2019-03-12T00:45:00.0/2019-03-12T01:00:00.0;143.0313;110.0449;94.5532;15.4917;228.0894;110.0449;94.5532;15.4917;228.0894;1.0000
2019-03-12T01:00:00.0/2019-03-12T01:15:00.0;157.6501;123.0629;106.6584;16.4045;233.4475;123.0629;106.6584;16.4045;233.4475;1.0000
2019-03-12T01:15:00.0/2019-03-12T01:30:00.0;171.5397;135.5034;118.2478;17.2555;237.8676;135.5034;118.2478;17.2555;237.8676;1.0000
2019-03-12T01:30:00.0/2019-03-12T01:45:00.0;184.6405;147.2961;129.2426;18.0535;241.5444;147.2961;129.2426;18.0535;241.5444;1.0000
2019-03-12T01:45:00.0/2019-03-12T02:00:00.0;196.8966;158.4202;139.6292;18.7910;244.7165;158.4202;139.6292;18.7910;244.7165;1.0000
2019-03-12T02:00:00.0/2019-03-12T02:15:00.0;208.2554;168.7829;149.3107;19.4723;247.4144;168.7829;149.3107;19.4723;247.4144;1.0000
2019-03-12T02:15:00.0/2019-03-12T02:30:00.0;218.6685;178.3159;158.1977;20.1182;249.6596;178.3159;158.1977;20.1182;249.6596;1.0000
2019-03-12T02:30:00.0/2019-03-12T02:45:00.0;228.0912;186.9684;166.2375;20.7308;251.5110;186.9684;166.2375;20.7308;251.5110;0.7000
2019-03-12T02:45:00.0/2019-03-12T03:00:00.0;236.4831;194.6943;173.3829;21.3114;253.0134;194.6943;173.3829;21.3114;253.0134;0.9667
2019-03-12T03:00:00.0/2019-03-12T03:15:00.0;243.8085;201.3061;179.3538;21.9523;253.8645;201.3061;179.3538;21.9523;253.8645;1.0000
2019-03-12T03:15:00.0/2019-03-12T03:30:00.0;250.0359;206.7634;184.1069;22.6564;254.1014;206.7634;184.1069;22.6564;254.1014;1.0000
2019-03-12T03:30:00.0/2019-03-12T03:45:00.0;255.1388;211.1811;187.8499;23.3312;254.0810;211.1811;187.8499;23.3312;254.0810;1.0000
2019-03-12T03:45:00.0/2019-03-12T04:00:00.0;259.0954;214.5362;190.5618;23.9744;253.8121;214.5362;190.5618;23.9744;253.8121;1.0000
2019-03-12T04:00:00.0/2019-03-12T04:15:00.0;261.8888;216.8110;192.2277;24.5833;253.2987;216.8110;192.2277;24.5833;253.2987;1.0000
2019-03-12T04:15:00.0/2019-03-12T04:30:00.0;263.5070;217.9932;192.8379;25.1553;252.5408;217.9932;192.8379;25.1553;252.5408;1.0000
2019-03-12T04:30:00.0/2019-03-12T04:45:00.0;263.9432;218.1006;192.4124;25.6881;251.5655;218.1006;192.4124;25.6881;251.5655;1.0000
2019-03-12T04:45:00.0/2019-03-12T05:00:00.0;263.1956;217.1513;190.9720;26.1793;250.3895;217.1513;190.9720;26.1793;250.3895;1.0000
2019-03-12T05:00:00.0/2019-03-12T05:15:00.0;261.2675;215.1048;188.4814;26.6234;248.9456;215.1048;188.4814;26.6234;248.9456;1.0000
2019-03-12T05:15:00.0/2019-03-12T05:30:00.0;258.1671;211.9701;184.9653;27.0047;247.2330;211.9701;184.9653;27.0047;247.2330;1.0000
2019-03-12T05:30:00.0/2019-03-12T05:45:00.0;253.9080;207.7641;180.4811;27.2830;245.2833;207.7641;180.4811;27.2830;245.2833;1.0000
2019-03-12T05:45:00.0/2019-03-12T06:00:00.0;248.5082;202.5033;175.0090;27.4943;243.0114;202.5033;175.0090;27.4943;243.0114;1.0000
2019-03-12T06:00:00.0/2019-03-12T06:15:00.0;241.9911;196.3168;168.8210;27.4959;240.7302;196.3168;168.8210;27.4959;240.7302;1.0000
2019-03-12T06:15:00.0/2019-03-12T06:30:00.0;234.3848;189.2337;161.9449;27.2888;238.4157;189.2337;161.9449;27.2888;238.4157;1.0000
2019-03-12T06:30:00.0/2019-03-12T06:45:00.0;225.7216;181.1842;154.1719;27.0123;235.6790;181.1842;154.1719;27.0123;235.6790;1.0000
2019-03-12T06:45:00.0/2019-03-12T07:00:00.0;216.0391;172.2094;145.5496;26.6598;232.4650;172.2094;145.5496;26.6598;232.4650;1.0000
2019-03-12T07:00:00.0/2019-03-12T07:15:00.0;205.3786;162.3561;136.1332;26.2229;228.7049;162.3561;136.1332;26.2229;228.7049;1.0000
2019-03-12T07:15:00.0/2019-03-12T07:30:00.0;193.7859;151.6768;125.9862;25.6906;224.3115;151.6768;125.9862;25.6906;224.3115;1.0000
2019-03-12T07:30:00.0/2019-03-12T07:45:00.0;181.3108;140.2400;115.1906;25.0493;219.1919;140.2400;115.1906;25.0493;219.1919;1.0000
2019-03-12T07:45:00.0/2019-03-12T08:00:00.0;168.0068;128.1360;103.8526;24.2834;213.2525;128.1360;103.8526;24.2834;213.2525;1.0000
2019-03-12T08:00:00.0/2019-03-12T08:15:00.0;153.9309;115.4059;92.0357;23.3702;206.2503;115.4059;92.0357;23.3702;206.2503;1.0000
2019-03-12T08:15:00.0/2019-03-12T08:30:00.0;139.1436;102.1334;79.8477;22.2857;197.9271;102.1334;79.8477;22.2857;197.9271;1.0000
2019-03-12T08:30:00.0/2019-03-12T08:45:00.0;123.7082;88.4213;67.4196;21.0017;187.9329;88.4213;67.4196;21.0017;187.9329;1.0000
2019-03-12T08:45:00.0/2019-03-12T09:00:00.0;107.6910;74.3940;54.9120;19.4821;175.7723;73.7207;54.2226;19.4981;173.4557;1.0000
2019-03-12T09:00:00.0/2019-03-12T09:15:00.0;91.1606;60.1728;42.4776;17.6953;160.5161;58.9986;41.2649;17.7337;156.0430;1.0000
2019-03-12T09:15:00.0/2019-03-12T09:30:00.0;74.1880;45.9811;30.4375;15.5436;141.1454;44.3537;28.4504;15.9033;132.0166;1.0000
2019-03-12T09:30:00.0/2019-03-12T09:45:00.0;56.8459;32.1824;19.3183;12.8642;116.5493;32.1695;19.3032;12.8663;116.4695;1.0000
2019-03-12T09:45:00.0/2019-03-12T10:00:00.0;39.2087;19.3145;9.8272;9.4873;85.1529;19.3145;9.8272;9.4873;85.1529;0.8667
